VKL_NUMMER,Year,Accident_Severity,Parties_Involved,Area_Code,Latitude,Longitude
20170085974,2017,Vehicle Damage,1,HTT02331920050550,51.554591868097496,4.8442164796343326
20170085992,2017,Vehicle Damage,2,HTT02142110100580,51.61030089697309,4.71680684714871
20170086188,2017,Vehicle Damage,1,WVK0223194003,51.56436788074532,4.766023268475162
20170086194,2017,Vehicle Damage,2,WVK0232207006,51.620905499740054,4.831587679030919
20170086196,2017,Vehicle Damage,1,WVK0225199003,51.586241480296714,4.776999562446314
20170086199,2017,Vehicle Damage,2,WVK0220196127,51.5698234271061,4.743031138510956
20170086205,2017,Vehicle Damage,2,WVK0225200133,51.587814578683115,4.780707212254202
20170086207,2017,Vehicle Damage,3,JTE0222203054,51.60083634166741,4.75763106862708
20170086208,2017,Vehicle Damage,3,HTT02161980310720,51.578687577047305,4.715629278108739
20170086212,2017,Vehicle Damage,3,HTT02191930120660,51.54051710580671,4.740068391949538
20170086218,2017,Vehicle Damage,2,WVK0226203093,51.60159337763075,4.788037043387459
20170086220,2017,Vehicle Damage,2,HTT02281880150580,51.54091868713841,4.8072978422381825
20170086222,2017,Vehicle Damage,2,JTE0219207243,51.61931062299752,4.732682825670387
20170086453,2017,Vehicle Damage,3,JTE0220202113,51.600309610977845,4.740102632451291
20170086472,2017,Wounded,2,WVK0220204002,51.609512020098336,4.743329622718519
20170086473,2017,Vehicle Damage,2,WVK0218203043,51.60381240331517,4.726873664732638
20170086477,2017,Vehicle Damage,4,WVK0225203055,51.60092881516762,4.782253684177051
20170086769,2017,Vehicle Damage,2,WVK0216196002,51.57337880674216,4.715593286045614
20170086770,2017,Vehicle Damage,2,HTT02211860100600,51.531494899015925,4.782695799898138
20170086776,2017,Vehicle Damage,1,HTT02172040550590,51.60186635894362,4.721724958430638
20170086779,2017,Vehicle Damage,7,HTT02211860090606,51.529191305240055,4.774896424615133
20170086783,2017,Vehicle Damage,1,WVK0225198142,51.57988871318619,4.779897727985515
20170086787,2017,Vehicle Damage,2,HTT02311920070040,51.572119341831936,4.8228927670884465
20170086792,2017,Vehicle Damage,3,JTE0218203199,51.60265966037279,4.728452242969753
20170086793,2017,Vehicle Damage,2,WVK0225199026,51.58486510723305,4.778491662688314
20170086795,2017,Vehicle Damage,2,JTE0223200118,51.589883687173874,4.76501437706134
20170086800,2017,Vehicle Damage,2,JTE0218200021,51.58725400387283,4.730516648777719
20170087155,2017,Wounded,2,WVK0224202066,51.59927655774845,4.769168069492478
20170087157,2017,Wounded,2,WVK0222200107,51.59038176916118,4.759122313017895
20170087159,2017,Vehicle Damage,2,HTT02311910050560,51.55112690447099,4.831085942989397
20170087164,2017,Vehicle Damage,3,HTT02142110090565,51.62274415634794,4.708483936615431
20170087565,2017,Vehicle Damage,3,JTE0224203073,51.60189814396053,4.770345775722533
20170087602,2017,Vehicle Damage,1,WVK0217204051,51.609304464609075,4.721705645219057
20170088053,2017,Vehicle Damage,1,WVK0228196055,51.572684011251305,4.799889102620419
20170088054,2017,Vehicle Damage,1,HTT02311920070030,51.56332625945034,4.820772370593395
20170088056,2017,Vehicle Damage,2,WVK0227196110,51.570332365154016,4.791817064405191
20170088062,2017,Vehicle Damage,2,JTE0224200097,51.589601624514344,4.769431039309377
20170088064,2017,Vehicle Damage,2,WVK0220202041,51.6002905719144,4.740170743159985
20170088071,2017,Vehicle Damage,2,JTE0228203156,51.60141165916855,4.800892578756851
20160109547,2016,Vehicle Damage,2,JTE0219194001,51.563829219374085,4.733578014527099
20160109548,2016,Vehicle Damage,4,HTT02201810040690,51.51485105159499,4.745273512996971
20160109584,2016,Vehicle Damage,2,HTT02281880150583,51.53933407804797,4.803772736299117
20170081071,2017,Vehicle Damage,1,WVK0223198014,51.580482321891346,4.7637486958899675
20170081077,2017,Vehicle Damage,1,WVK0227197106,51.575959742551,4.7920668843495875
20170081078,2017,Vehicle Damage,1,JTE0219207243,51.61931062299752,4.732682825670387
20170081099,2017,Vehicle Damage,2,JTE0227196141,51.57052495197184,4.79236665921768
20170081104,2017,Vehicle Damage,1,WVK0227192022,51.553423664846584,4.795525059141315
20170081107,2017,Vehicle Damage,3,HTT02172040610590,51.60184855616464,4.721517148063708
20170081121,2017,Wounded,2,JTE0220201038,51.592202764602916,4.742731165754131
20170082008,2017,Vehicle Damage,2,JTE0224200294,51.590024597703,4.772519913647242
20170082011,2017,Vehicle Damage,2,JTE0216198049,51.57888099012255,4.715095788676316
20170082019,2017,Vehicle Damage,2,WVK0226200055,51.591511029533514,4.784019989056897
20170082042,2017,Vehicle Damage,2,WVK0223194003,51.56436788074532,4.766023268475162
20170082043,2017,Vehicle Damage,2,WVK0233201011,51.59212966598527,4.834730932361992
20170082057,2017,Vehicle Damage,1,HTT02311920100020,51.554240647892684,4.820734000757461
20170082886,2017,Vehicle Damage,2,JTE0229195042,51.568967897086324,4.804451335128956
20170082898,2017,Vehicle Damage,1,WVK0225199212,51.58603566317932,4.7753598591587405
20170082899,2017,Vehicle Damage,2,WVK0221203013,51.60078702959597,4.748552738048999
20170082902,2017,Vehicle Damage,2,JTE0224195058,51.568300433564296,4.772535146398377
20170082915,2017,Vehicle Damage,1,HTT02311920100020,51.554240647892684,4.820734000757461
20170083631,2017,Vehicle Damage,2,JTE0226201181,51.59363269308907,4.7848300932362795
20170083633,2017,Vehicle Damage,3,WVK0221180007,51.50166685111422,4.750236468702725
20170083639,2017,Vehicle Damage,2,HTT02191930110660,51.54053684171915,4.740423336536696
20170083641,2017,Vehicle Damage,1,WVK0225199110,51.58428950076648,4.775176375181802
20170083654,2017,Vehicle Damage,2,HTT02322000310067,51.59513528234773,4.832226921916515
20170083661,2017,Vehicle Damage,1,WVK0223196009,51.573245687429555,4.767349622937633
20170083667,2017,Vehicle Damage,3,HTT02281880150580,51.54091868713841,4.8072978422381825
20170083668,2017,Vehicle Damage,2,HTT02331920050550,51.554591868097496,4.8442164796343326
20170084433,2017,Vehicle Damage,1,WVK0225200001,51.5909245635672,4.778770157275031
20170084436,2017,Vehicle Damage,2,JTE0223199188,51.585778781921654,4.763142376003774
20170084438,2017,Vehicle Damage,1,WVK0219198105,51.58176992572516,4.734475819964492
20170084442,2017,Vehicle Damage,2,HTT02142110100571,51.61768551993311,4.711682548986175
20170084464,2017,Vehicle Damage,1,WVK0226198045,51.57950657189616,4.783412703643446
20170085496,2017,Vehicle Damage,1,WVK0225199110,51.58428950076648,4.775176375181802
20170085499,2017,Vehicle Damage,2,WVK0217197017,51.57827876949571,4.722598201242479
20170085501,2017,Vehicle Damage,2,JTE0229197096,51.57845299076139,4.806505692026953
20170085510,2017,Vehicle Damage,1,WVK0223194003,51.56436788074532,4.766023268475162
20170085511,2017,Vehicle Damage,1,WVK0222197126,51.577039540934805,4.755245153576013
20170085516,2017,Vehicle Damage,3,WVK0233201011,51.59212966598527,4.834730932361992
20170085521,2017,Wounded,2,JTE0227204181,51.60612852385321,4.790166810191627
20170085635,2017,Vehicle Damage,2,HTT02171980200710,51.58560574098903,4.724295323492232
20170085793,2017,Vehicle Damage,1,JTE0217203185,51.602463056859634,4.7220871731531195
20170085799,2017,Vehicle Damage,2,WVK0224205033,51.61105735980346,4.771725214487093
20170085800,2017,Vehicle Damage,2,WVK0228196055,51.572684011251305,4.799889102620419
20170085802,2017,Vehicle Damage,1,WVK0228195087,51.56915969672527,4.800328128033694
20170085804,2017,Vehicle Damage,2,JTE0229198116,51.581331275356746,4.804093283454316
20170085810,2017,Vehicle Damage,2,WVK0226196120,51.575581583968926,4.787994061011474
20170086002,2017,Vehicle Damage,1,WVK0227201068,51.59276746572335,4.792390691611928
20170086004,2017,Vehicle Damage,2,WVK0222200107,51.59038176916118,4.759122313017895
20170086016,2017,Vehicle Damage,2,JTE0217203185,51.602463056859634,4.7220871731531195
20170086026,2017,Vehicle Damage,2,HTT02191930110660,51.54053684171915,4.740423336536696
20170086228,2017,Vehicle Damage,2,WVK0226202049,51.59835836104962,4.787176033188984
20170086238,2017,Vehicle Damage,2,WVK0226202111,51.59735564971464,4.781560964962832
20170086244,2017,Vehicle Damage,2,WVK0220202048,51.59985148718041,4.739722545583712
20170086247,2017,Vehicle Damage,3,WVK0230202044,51.59977156752738,4.817314689322427
20170086486,2017,Vehicle Damage,1,WVK0220202041,51.6002905719144,4.740170743159985
20170086506,2017,Vehicle Damage,2,JTE0232201140,51.5943597831308,4.825370718951989
20170086814,2017,Vehicle Damage,2,JTE0225200271,51.58784388491734,4.7806297507746445
20170086828,2017,Vehicle Damage,2,WVK0221198010,51.57892305849042,4.7523859076038475
20170086833,2017,Vehicle Damage,2,WVK0228199071,51.58566342683288,4.799755592988713
20170086837,2017,Vehicle Damage,1,WVK0220201021,51.59235879353307,4.743735376207863
20170086839,2017,Vehicle Damage,2,WVK0224200238,51.58778047959709,4.771870043448804
20170086845,2017,Vehicle Damage,1,HTT02211860100600,51.531494899015925,4.782695799898138
20170087200,2017,Vehicle Damage,1,WVK0227190044,51.54375383963931,4.796000441107336
20170087204,2017,Vehicle Damage,2,WVK0224197082,51.57659807616466,4.772423940874269
20170087231,2017,Wounded,2,WVK0225200130,51.58788350103661,4.779231486980628
20170087623,2017,Vehicle Damage,1,HTT02171980200710,51.58560574098903,4.724295323492232
20170087629,2017,Vehicle Damage,2,WVK0225199213,51.585506555769335,4.774415666216908
20170087640,2017,Vehicle Damage,1,WVK0227202041,51.597252517343684,4.794975539733194
20170087656,2017,Vehicle Damage,2,JTE0224202042,51.59842235988967,4.773486955851966
20170088072,2017,Vehicle Damage,2,WVK0218203039,51.604949686940714,4.724773450990179
20170088073,2017,Vehicle Damage,2,WVK0226203074,51.60322473280489,4.785270600782424
20170088074,2017,Vehicle Damage,1,HTT02171980200710,51.58560574098903,4.724295323492232
20170088075,2017,Vehicle Damage,2,HTT02151970070726,51.575420582525865,4.708880864153226
20170088082,2017,Vehicle Damage,5,WVK0217203047,51.60249670224887,4.725388387934298
20170088093,2017,Wounded,2,WVK0227197106,51.575959742551,4.7920668843495875
20160109595,2016,Vehicle Damage,2,WVK0220194005,51.56483817607145,4.743864103817921
20160109598,2016,Vehicle Damage,4,HTT02172040610590,51.60184855616464,4.721517148063708
20160109606,2016,Vehicle Damage,1,HTT02142110090576,51.613660759909216,4.714783655670309
20160109619,2016,Vehicle Damage,2,HTT02211860090600,51.5316490653254,4.782563537274524
20170081139,2017,Vehicle Damage,2,JTE0216202103,51.59675886311477,4.714254789569363
20170081162,2017,Vehicle Damage,3,JTE0224203039,51.60339945626389,4.771513734760955
20170081167,2017,Vehicle Damage,2,WVK0227204124,51.605865054380196,4.7887735785392
20170081179,2017,Vehicle Damage,2,WVK0225196018,51.569063859744006,4.776646769461376
20170081183,2017,Vehicle Damage,3,WVK0226198062,51.580123675173006,4.787099854788655
20170081184,2017,Vehicle Damage,2,WVK0229195065,51.56542101569998,4.8064106989593425
20170082067,2017,Vehicle Damage,2,WVK0226200073,51.59143349845761,4.787315671486058
20170082076,2017,Vehicle Damage,2,JTE0223199188,51.585778781921654,4.763142376003774
20170082086,2017,Vehicle Damage,2,HTT02331920050550,51.554591868097496,4.8442164796343326
20170082101,2017,Vehicle Damage,2,WVK0226200088,51.587781344589956,4.783427231748294
20170082109,2017,Vehicle Damage,4,HTT02281880190571,51.5456763783937,4.817711804600152
20170082918,2017,Vehicle Damage,2,WVK0227189028,51.539472398313755,4.79224257415639
20170082928,2017,Vehicle Damage,2,WVK0218203043,51.60381240331517,4.726873664732638
20170082937,2017,Vehicle Damage,2,WVK0223199161,51.586910757443356,4.76583274475194
20170082947,2017,Vehicle Damage,2,HTT02281880150570,51.5460589799263,4.819116081286051
20170082948,2017,Vehicle Damage,2,JTE0227197293,51.57502605434605,4.7920572400615375
20170082957,2017,Vehicle Damage,2,WVK0223203008,51.60199857935335,4.7653771685802955
20170082961,2017,Vehicle Damage,1,WVK0222197127,51.57666021747511,4.755908332117602
20170083686,2017,Vehicle Damage,2,JTE0231196079,51.571172258189,4.823976076317858
20170083701,2017,Vehicle Damage,3,WVK0227198075,51.57890001637199,4.790971804852722
20170083711,2017,Wounded,3,HTT02211860100620,51.526143342152665,4.755505335012484
20170083712,2017,Vehicle Damage,2,JTE0221202049,51.60007315453655,4.748180408210592
20170083713,2017,Vehicle Damage,3,JTE0219195098,51.56531250983321,4.737961961315723
20170083714,2017,Vehicle Damage,2,JTE0219203068,51.60284062445264,4.730487517872288
20170084467,2017,Wounded,1,JTE0219203113,51.60371322004324,4.733063476777885
20170084468,2017,Vehicle Damage,2,WVK0217204076,51.60684925419973,4.721153779639875
20170084475,2017,Vehicle Damage,1,WVK0225201057,51.59385145479587,4.77967571489327
20170084486,2017,Vehicle Damage,1,WVK0221207067,51.6217227602255,4.746413843478925
20170084499,2017,Vehicle Damage,2,HTT02142110090560,51.62686254223309,4.70562080162558
20170085662,2017,Wounded,2,WVK0228196013,51.57377788005244,4.79671676544914
20170085664,2017,Vehicle Damage,2,WVK0223198084,51.581890651333225,4.76225976137449
20170085675,2017,Vehicle Damage,1,WVK0227202076,51.60039439784644,4.7942689524462185
20170085680,2017,Vehicle Damage,2,WVK0227204011,51.60976202242478,4.791052391919144
20170085689,2017,Vehicle Damage,2,WVK0224205051,51.61143445953797,4.77302218844563
20170085828,2017,Vehicle Damage,2,WVK0225199199,51.5859960468446,4.777993763302516
20170085836,2017,Vehicle Damage,3,JTE0229202043,51.60067681030476,4.809820064288038
20170085844,2017,Vehicle Damage,1,WVK0224203038,51.60267003002936,4.770137987586205
20170085846,2017,Vehicle Damage,1,WVK0227197106,51.575959742551,4.7920668843495875
20170085847,2017,Wounded,3,WVK0233194055,51.56185983582395,4.837166532595593
20170085850,2017,Vehicle Damage,2,JTE0231201032,51.59529949768549,4.8172538860337655
20170085865,2017,Vehicle Damage,1,JTE0224195116,51.56834740278224,4.77283835944758
20170086037,2017,Vehicle Damage,2,WVK0223206002,51.6166457959947,4.766180333707326
20170086046,2017,Wounded,2,WVK0228203069,51.604981426993824,4.796261272579043
20170086053,2017,Vehicle Damage,1,HTT02142110100560,51.626770845328366,4.705376675150322
20170086068,2017,Vehicle Damage,2,WVK0227203088,51.60494768276038,4.790906224182335
20170086264,2017,Vehicle Damage,1,WVK0229198036,51.58135041024116,4.804233463020967
20170086266,2017,Vehicle Damage,2,WVK0222201021,51.59399330867411,4.754645356548359
20170086275,2017,Vehicle Damage,1,WVK0224207022,51.61761717452486,4.771911778838671
20170086277,2017,Vehicle Damage,3,HTT02172020860600,51.59301293129668,4.723674731211714
20170086524,2017,Vehicle Damage,2,WVK0230203003,51.60504536893277,4.817133658576959
20170086528,2017,Vehicle Damage,1,WVK0222201027,51.59346222687948,4.754051349374023
20170086534,2017,Vehicle Damage,1,WVK0217205068,51.61549568897213,4.720721155667796
20170086542,2017,Vehicle Damage,2,JTE0228200071,51.58799577723772,4.797543388642429
20170086543,2017,Vehicle Damage,1,HTT02191930120640,51.558258725887015,4.73595898421848
20170086550,2017,Vehicle Damage,2,WVK0223196029,51.56944741065321,4.7608209191387685
20170086869,2017,Vehicle Damage,2,HTT02331920050550,51.554591868097496,4.8442164796343326
20170086879,2017,Wounded,2,JTE0229197121,51.57584321020976,4.809215371835752
20170086881,2017,Vehicle Damage,2,JTE0220200124,51.590548751378414,4.73790792784975
20170086887,2017,Vehicle Damage,1,WVK0218204078,51.605766744918526,4.727506393272164
20170086892,2017,Vehicle Damage,2,JTE0226199013,51.58721553456785,4.786189465126196
20170087244,2017,Vehicle Damage,1,WVK0226199046,51.58591628816385,4.7871807300781795
20170087248,2017,Wounded,1,WVK0225199110,51.58428950076648,4.775176375181802
20170087251,2017,Vehicle Damage,2,WVK0226198073,51.57938956556336,4.782339696296506
20170087263,2017,Wounded,1,WVK0225199196,51.586417047202076,4.778428973512117
20170087264,2017,Vehicle Damage,2,JTE0221200073,51.58831435785133,4.750144163346627
20170087265,2017,Vehicle Damage,3,JTE0217199003,51.586636621636906,4.720952309566855
20170087266,2017,Vehicle Damage,2,WVK0225198134,51.579905614064515,4.775395626918221
20170087269,2017,Vehicle Damage,1,WVK0223194003,51.56436788074532,4.766023268475162
20170087275,2017,Vehicle Damage,1,JTE0221199124,51.583153295203616,4.751669255129283
20170087276,2017,Vehicle Damage,2,WVK0224197016,51.57636105650512,4.770261055250682
20170087279,2017,Vehicle Damage,2,JTE0233200030,51.58996215152675,4.8347247503943755
20170087662,2017,Vehicle Damage,3,HTT02311910050560,51.55112690447099,4.831085942989397
20170087694,2017,Vehicle Damage,3,WVK0226196120,51.575581583968926,4.787994061011474
20170088141,2017,Vehicle Damage,2,WVK0226203093,51.60159337763075,4.788037043387459
20170088143,2017,Vehicle Damage,1,WVK0224198035,51.57907381769852,4.772440935252046
20170088144,2017,Vehicle Damage,3,JTE0232202010,51.596876143102875,4.82977324750093
20160109632,2016,Vehicle Damage,2,WVK0218195006,51.56324724852677,4.73276394223303
20160123310,2016,Vehicle Damage,1,HTT02201860110625,51.52596846218796,4.748098324607697
20160125434,2016,Vehicle Damage,1,HTT02311920090022,51.55589517590842,4.819516075774243
20170081194,2017,Vehicle Damage,2,WVK0222201021,51.59399330867411,4.754645356548359
20170081202,2017,Vehicle Damage,2,HTT02311920100020,51.554240647892684,4.820734000757461
20170081204,2017,Vehicle Damage,2,HTT02311980350050,51.58111585264428,4.823632506136756
20170081213,2017,Vehicle Damage,1,WVK0226199046,51.58591628816385,4.7871807300781795
20170081227,2017,Vehicle Damage,3,WVK0226201064,51.59308780526879,4.782981780360223
20170081229,2017,Vehicle Damage,1,HTT02201870160680,51.523834483357724,4.745172502147654
20170081241,2017,Vehicle Damage,2,WVK0225201086,51.59622280795351,4.778688890772159
20170081244,2017,Vehicle Damage,2,JTE0217203185,51.602463056859634,4.7220871731531195
20170081248,2017,Vehicle Damage,1,HTT02191930120650,51.54950868481682,4.739344925395964
20170081249,2017,Vehicle Damage,2,JTE0222202042,51.59997354939637,4.757971438495033
20170082119,2017,Vehicle Damage,1,WVK0219199034,51.585944056005026,4.731521730815735
20170082130,2017,Vehicle Damage,2,JTE0224203066,51.601908166889004,4.770129413066439
20170082135,2017,Vehicle Damage,2,JTE0220198184,51.582484125793435,4.743172243383151
20170082136,2017,Vehicle Damage,2,WVK0218198069,51.5821371484887,4.730697852624658
20170082148,2017,Wounded,2,WVK0229198051,51.57921399353705,4.807591679161568
20170082158,2017,Vehicle Damage,2,HTT02142110090570,51.61861594675621,4.711360846221585
20170082166,2017,Vehicle Damage,1,HTT02141970320730,51.574565389614385,4.703279181344489
20170083018,2017,Vehicle Damage,2,HTT02142110100560,51.626770845328366,4.705376675150322
20170083735,2017,Vehicle Damage,2,HTT02191930120640,51.558258725887015,4.73595898421848
20170083736,2017,Vehicle Damage,2,HTT02172020860601,51.592117093047044,4.7235634334909316
20170083741,2017,Vehicle Damage,2,HTT02281880190570,51.546182673502116,4.81890687852435
20170083755,2017,Vehicle Damage,2,WVK0224203008,51.60370990325299,4.770205428055361
20170083762,2017,Vehicle Damage,1,WVK0221203055,51.60073632232039,4.74920312575478
20170083763,2017,Vehicle Damage,3,WVK0233201011,51.59212966598527,4.834730932361992
20170084512,2017,Vehicle Damage,2,WVK0222203041,51.60423613881981,4.756628033795193
20170084516,2017,Vehicle Damage,2,WVK0217203093,51.60485828732036,4.718314035314558
20170084527,2017,Wounded,2,JTE0229198116,51.581331275356746,4.804093283454316
20170084535,2017,Vehicle Damage,2,JTE0221202049,51.60007315453655,4.748180408210592
20170084538,2017,Vehicle Damage,2,JTE0225198190,51.582800226837755,4.779793268183554
20170084545,2017,Vehicle Damage,1,WVK0220197072,51.57408530996484,4.744514083139338
20170084552,2017,Vehicle Damage,4,JTE0219198143,51.57950323283029,4.731260406673849
20170084553,2017,Vehicle Damage,2,WVK0216203094,51.60438995043286,4.710518112766743
20170084555,2017,Wounded,2,JTE0224199065,51.58475978490224,4.76917688321292
20170085870,2017,Vehicle Damage,1,WVK0227190044,51.54375383963931,4.796000441107336
20170085874,2017,Vehicle Damage,2,HTT02181970170620,51.57526346412381,4.727117985185338
20170085879,2017,Wounded,3,WVK0221199111,51.58420245031924,4.746614493808161
20170085883,2017,Wounded,3,JTE0226200170,51.587979423325976,4.7822916624739955
20170085886,2017,Vehicle Damage,2,JTE0227205075,51.61032007824079,4.78997673358315
20170085888,2017,Vehicle Damage,3,WVK0220202041,51.6002905719144,4.740170743159985
20170085895,2017,Vehicle Damage,2,JTE0225201076,51.59300416686245,4.779662713175866
20170085909,2017,Vehicle Damage,2,WVK0225199110,51.58428950076648,4.775176375181802
20170085917,2017,Vehicle Damage,2,HTT02172040550590,51.60186635894362,4.721724958430638
20170086083,2017,Vehicle Damage,2,WVK0218198096,51.57918291078042,4.7278296986049115
20170086085,2017,Vehicle Damage,2,WVK0223196061,51.57178485003765,4.765973927756631
20170086098,2017,Vehicle Damage,2,WVK0226196120,51.575581583968926,4.787994061011474
20170086105,2017,Vehicle Damage,2,WVK0223200103,51.58655443619332,4.762906798222925
20170086109,2017,Vehicle Damage,2,WVK0224201043,51.59347268437171,4.773210055005155
20170086311,2017,Vehicle Damage,2,WVK0225195024,51.56674993107612,4.776925296034996
20170086320,2017,Vehicle Damage,2,HTT02201810040690,51.51485105159499,4.745273512996971
20170086327,2017,Vehicle Damage,1,WVK0224206033,51.616002110098684,4.772498930327445
20170086566,2017,Vehicle Damage,2,HTT02311920070040,51.572119341831936,4.8228927670884465
20170086571,2017,Vehicle Damage,2,WVK0223194003,51.56436788074532,4.766023268475162
20170086579,2017,Vehicle Damage,1,WVK0225203051,51.601535242742735,4.7767857862118905
20170086581,2017,Vehicle Damage,1,WVK0219198105,51.58176992572516,4.734475819964492
20170086587,2017,Vehicle Damage,2,WVK0226203093,51.60159337763075,4.788037043387459
20170086591,2017,Vehicle Damage,1,WVK0225198101,51.5788984608711,4.778386676192657
20170086600,2017,Vehicle Damage,2,WVK0223194003,51.56436788074532,4.766023268475162
20170086895,2017,Wounded,1,WVK0226203093,51.60159337763075,4.788037043387459
20170086900,2017,Vehicle Damage,3,HTT02211860090610,51.52780282312698,4.769601275676435
20170086907,2017,Wounded,3,JTE0226203116,51.60134221576536,4.785961570615129
20170086915,2017,Vehicle Damage,2,JTE0231200205,51.58860422921521,4.820512280327144
20170086928,2017,Vehicle Damage,3,WVK0221199123,51.582740196106045,4.7461310221647715
20170086930,2017,Vehicle Damage,2,JTE0221206358,51.61485821551564,4.751818219194198
20170086933,2017,Vehicle Damage,2,JTE0222203057,51.600990356115226,4.757589381892618
20170087283,2017,Vehicle Damage,2,WVK0223206002,51.6166457959947,4.766180333707326
20170087710,2017,Vehicle Damage,2,WVK0220199024,51.58470871089429,4.740157169746468
20170087711,2017,Vehicle Damage,2,WVK0224206033,51.616002110098684,4.772498930327445
20170087712,2017,Wounded,2,JTE0227203159,51.60187424359174,4.790062652611741
20170087713,2017,Vehicle Damage,2,WVK0224201046,51.593379871274536,4.775798669112933
20170087720,2017,Wounded,2,JTE0226200169,51.58787021823243,4.782244691488156
20170088167,2017,Vehicle Damage,1,HTT02142110090560,51.62686254223309,4.70562080162558
20170088189,2017,Vehicle Damage,2,WVK0226196120,51.575581583968926,4.787994061011474
20170088198,2017,Vehicle Damage,2,JTE0218203199,51.60265966037279,4.728452242969753
20170088199,2017,Vehicle Damage,2,WVK0226196120,51.575581583968926,4.787994061011474
20170088202,2017,Vehicle Damage,2,WVK0226200088,51.587781344589956,4.783427231748294
20170088204,2017,Vehicle Damage,3,WVK0212204001,51.60509628076373,4.688949677641414
20170088208,2017,Vehicle Damage,2,WVK0226204035,51.60778896105435,4.788043723358605
20160123351,2016,Vehicle Damage,1,HTT02311920160014,51.54940843188597,4.823770328856971
20170081259,2017,Wounded,2,WVK0217202030,51.595960428825514,4.718959622292797
20170081274,2017,Vehicle Damage,1,WVK0226195036,51.5691754701296,4.785714189745524
20170081276,2017,Vehicle Damage,2,HTT02171980200710,51.58560574098903,4.724295323492232
20170081279,2017,Wounded,2,JTE0227199092,51.584960900910396,4.793936659571483
20170081281,2017,Vehicle Damage,2,WVK0220202041,51.6002905719144,4.740170743159985
20170081288,2017,Vehicle Damage,2,WVK0218203039,51.604949686940714,4.724773450990179
20170081289,2017,Vehicle Damage,3,WVK0226202102,51.59670397425439,4.784397802611791
20170081303,2017,Vehicle Damage,2,WVK0222200104,51.590974669260326,4.759155494378834
20170081307,2017,Vehicle Damage,2,JTE0227202197,51.59680285503135,4.791839933071173
20170081312,2017,Vehicle Damage,1,HTT02331920040550,51.55474022621493,4.844014913053592
20170082179,2017,Vehicle Damage,1,WVK0221203013,51.60078702959597,4.748552738048999
20170082181,2017,Vehicle Damage,2,WVK0209205003,51.60946316568983,4.674313264678557
20170082208,2017,Vehicle Damage,2,WVK0226201052,51.59340791290023,4.782014900014234
20170082220,2017,Vehicle Damage,2,WVK0220202041,51.6002905719144,4.740170743159985
20170082224,2017,Vehicle Damage,1,WVK0217206001,51.61418148469593,4.721135705405416
20170083022,2017,Vehicle Damage,1,WVK0220202027,51.59837838995951,4.743659136249573
20170083050,2017,Vehicle Damage,2,JTE0228200061,51.58774467756613,4.8018526036303495
20170083053,2017,Wounded,2,JTE0214204002,51.60755521883432,4.694943928549302
20170083780,2017,Vehicle Damage,1,WVK0223198084,51.581890651333225,4.76225976137449
20170083782,2017,Vehicle Damage,1,WVK0215196005,51.57308919988608,4.70422288996416
20170083803,2017,Vehicle Damage,2,HTT02142110090580,51.610369962222464,4.717074283994111
20170083815,2017,Wounded,4,WVK0224199072,51.58464906252165,4.769587261153108
20170084578,2017,Vehicle Damage,2,WVK0218191016,51.547742582016724,4.727237286089343
20170084588,2017,Vehicle Damage,2,WVK0228195080,51.56865563505592,4.7997935077264815
20170084592,2017,Vehicle Damage,2,WVK0225198136,51.578588337621426,4.778915094912779
20170084593,2017,Vehicle Damage,2,WVK0226200088,51.587781344589956,4.783427231748294
20170084608,2017,Vehicle Damage,1,WVK0228200064,51.58921902305359,4.797657222591722
20170086113,2017,Vehicle Damage,2,WVK0227189025,51.54123115165477,4.794833382210694
20170086118,2017,Vehicle Damage,2,HTT02201790430712,51.495423735133514,4.740194965931858
20170086139,2017,Vehicle Damage,2,HTT02172000080610,51.584038455730145,4.723808593303312
20170086141,2017,Vehicle Damage,1,WVK0218203039,51.604949686940714,4.724773450990179
20170086144,2017,Vehicle Damage,1,WVK0225198136,51.578588337621426,4.778915094912779
20170086338,2017,Vehicle Damage,2,WVK0219178011,51.49006754984007,4.739383726877961
20170086345,2017,Vehicle Damage,2,WVK0218203057,51.6019491987393,4.726155625297437
20170086347,2017,Vehicle Damage,2,HTT02201810040700,51.505931854050885,4.744012675448682
20170086368,2017,Vehicle Damage,1,WVK0227204011,51.60976202242478,4.791052391919144
20170086370,2017,Vehicle Damage,2,WVK0220194005,51.56483817607145,4.743864103817921
20170086607,2017,Vehicle Damage,2,JTE0232201138,51.59320955098207,4.8253811795826875
20170086615,2017,Vehicle Damage,2,WVK0231190005,51.545962646429714,4.822612825534
20170086632,2017,Vehicle Damage,1,WVK0221203013,51.60078702959597,4.748552738048999
20170086642,2017,Vehicle Damage,1,WVK0225203051,51.601535242742735,4.7767857862118905
20170086643,2017,Vehicle Damage,3,HTT02171980200710,51.58560574098903,4.724295323492232
20170086944,2017,Vehicle Damage,1,WVK0222198007,51.5792419699046,4.75692182892705
20170086957,2017,Vehicle Damage,2,WVK0225203067,51.60255349038331,4.778120154459462
20170086961,2017,Wounded,2,HTT02281880190580,51.541034767747824,4.807089376694721
20170086977,2017,Vehicle Damage,1,WVK0222199010,51.585752864584265,4.755780329186688
20170087325,2017,Vehicle Damage,2,WVK0218203039,51.604949686940714,4.724773450990179
